,id,country,signup_date,message_count,call_count,search_count
12131,10012131,GB,2019-03-12,0,16,5
12132,10012132,FR,2019-03-30,0,30,33
12133,10012133,ES,2019-03-25,2,71,35
12134,10012134,SE,2019-03-11,0,14,19
12135,10012135,SE,2019-03-04,2,0,1
12136,10012136,GB,2019-03-03,0,27,14
12137,10012137,ES,2019-03-03,0,118,32
12138,10012138,IT,2019-03-26,0,28,31
12139,10012139,GB,2019-03-14,0,22,11
12140,10012140,FR,2019-03-10,1,1,286
12141,10012141,GB,2019-03-07,0,14,26
12142,10012142,GB,2019-03-16,0,21,18
12143,10012143,IT,2019-03-12,0,0,24
12144,10012144,IT,2019-03-26,1,2,296
12145,10012145,IT,2019-03-07,1,40,34
12146,10012146,GB,2019-03-18,0,43,24
12147,10012147,SE,2019-03-22,0,83,40
12148,10012148,SE,2019-03-16,0,48,19
12149,10012149,SE,2019-03-22,5,9,36
12150,10012150,IT,2019-03-19,0,109,44
12151,10012151,GB,2019-03-30,0,22,15
12152,10012152,GB,2019-03-05,2,3,1
12153,10012153,SE,2019-03-16,0,64,25
12154,10012154,IT,2019-03-22,2,1,13
12155,10012155,SE,2019-03-15,0,59,36
12156,10012156,IT,2019-03-22,0,34,44
12157,10012157,SE,2019-03-19,0,30,31
12158,10012158,IT,2019-03-06,0,32,42
12159,10012159,GB,2019-03-13,0,16,22
12160,10012160,IT,2019-03-28,0,28,22
12161,10012161,SE,2019-03-18,0,94,11
12162,10012162,IT,2019-03-30,0,0,16
12163,10012163,GB,2019-03-14,6,1,19
12164,10012164,GB,2019-03-31,52,15,7
12165,10012165,IT,2019-03-10,18,93,12
12166,10012166,GB,2019-03-11,0,79,36
12167,10012167,IT,2019-03-06,2,3,296
12168,10012168,SE,2019-03-29,0,24,36
12169,10012169,IT,2019-03-13,5,3,34
12170,10012170,GB,2019-03-18,0,18,18
12171,10012171,FR,2019-03-21,14,9,29
12172,10012172,IT,2019-03-14,2,1,285
12173,10012173,ES,2019-03-14,1,12,23
12174,10012174,GB,2019-03-24,0,13,15
12175,10012175,SE,2019-03-04,0,135,24
12176,10012176,IT,2019-03-29,0,37,32
12177,10012177,IT,2019-03-15,0,21,22
12178,10012178,IT,2019-03-30,0,38,41
12179,10012179,IT,2019-03-28,0,26,41
12180,10012180,IT,2019-03-08,0,79,29
12181,10012181,GB,2019-03-26,0,45,28
12182,10012182,FR,2019-03-28,0,11,34
12183,10012183,IT,2019-03-24,0,30,17
12184,10012184,SE,2019-03-11,0,19,20
12185,10012185,IT,2019-03-30,2,9,30
12186,10012186,FR,2019-03-25,0,13,26
12187,10012187,SE,2019-03-16,0,48,31
12188,10012188,GB,2019-03-20,0,13,35
12189,10012189,IT,2019-03-25,0,18,19
12190,10012190,IT,2019-03-31,0,45,17
12191,10012191,SE,2019-03-13,0,20,28
12192,10012192,ES,2019-03-17,0,88,30
12193,10012193,IT,2019-03-24,0,132,22
12194,10012194,IT,2019-03-20,13,71,27
12195,10012195,IT,2019-03-07,0,33,8
12196,10012196,GB,2019-03-31,33,5,2
12197,10012197,ES,2019-03-19,0,90,27
12198,10012198,IT,2019-03-30,7,44,21
12199,10012199,IT,2019-03-22,0,85,15
12200,10012200,SE,2019-03-13,0,39,39
12201,10012201,SE,2019-03-16,5,21,23
12202,10012202,IT,2019-03-04,1,262,43
12203,10012203,IT,2019-04-02,0,38,24
12204,10012204,GB,2019-03-14,7,22,29
12205,10012205,IT,2019-03-25,0,55,36
12206,10012206,IT,2019-03-17,2,21,32
12207,10012207,GB,2019-03-22,0,25,14
12208,10012208,SE,2019-03-13,0,79,23
12209,10012209,IT,2019-03-28,0,0,18
12210,10012210,GB,2019-03-17,0,21,23
12211,10012211,IT,2019-04-02,0,18,13
12212,10012212,IT,2019-03-27,0,31,31
12213,10012213,ES,2019-03-15,4,4,25
12214,10012214,IT,2019-03-21,0,79,32
12215,10012215,GB,2019-03-04,3,7,8
12216,10012216,GB,2019-03-26,4,28,8
12217,10012217,IT,2019-03-06,0,32,41
12218,10012218,SE,2019-03-29,0,14,20
12219,10012219,GB,2019-04-02,0,11,33
12220,10012220,GB,2019-03-27,0,29,30
12221,10012221,FR,2019-03-27,14,10,32
12222,10012222,SE,2019-03-22,6,61,34
12223,10012223,SE,2019-03-19,0,28,18
12224,10012224,IT,2019-03-27,7,26,39
12225,10012225,SE,2019-03-20,0,106,20
12226,10012226,ES,2019-03-20,0,11,20
12227,10012227,IT,2019-03-27,69,40,44
12228,10012228,SE,2019-03-13,0,69,31
12229,10012229,SE,2019-03-26,0,15,14
12230,10012230,SE,2019-03-09,1,17,29
12231,10012231,SE,2019-03-15,0,19,24
12232,10012232,SE,2019-03-25,0,30,39
12233,10012233,SE,2019-03-21,0,38,27
12234,10012234,IT,2019-03-08,0,97,28
12235,10012235,FR,2019-03-13,9,0,11
12236,10012236,GB,2019-03-05,0,74,15
12237,10012237,FR,2019-03-03,0,34,37
12238,10012238,IT,2019-03-26,0,26,18
12239,10012239,SE,2019-03-05,0,16,14
12240,10012240,IT,2019-03-27,0,87,21
12241,10012241,FR,2019-03-07,0,139,27
12242,10012242,FR,2019-03-13,5,17,37
12243,10012243,IT,2019-03-29,27,39,31
12244,10012244,FR,2019-03-26,0,34,18
12245,10012245,ES,2019-03-21,0,11,26
12246,10012246,IT,2019-03-02,0,68,32
12247,10012247,IT,2019-03-31,0,166,44
12248,10012248,GB,2019-03-12,0,33,26
12249,10012249,GB,2019-03-14,0,59,15
12250,10012250,GB,2019-03-27,0,33,28
12251,10012251,IT,2019-04-02,2,3,21
12252,10012252,IT,2019-03-22,0,32,39
12253,10012253,FR,2019-03-27,0,28,30
12254,10012254,GB,2019-03-29,12,11,29
12255,10012255,SE,2019-03-14,0,20,15
12256,10012256,GB,2019-03-03,0,35,7
12257,10012257,ES,2019-03-28,0,37,18
12258,10012258,IT,2019-03-25,7,134,33
12259,10012259,IT,2019-03-26,2,8,4
12260,10012260,GB,2019-03-28,0,77,38
12261,10012261,SE,2019-03-11,0,29,11
12262,10012262,IT,2019-03-20,0,72,29
12263,10012263,GB,2019-03-15,0,24,16
12264,10012264,IT,2019-03-07,0,42,16
12265,10012265,GB,2019-03-22,0,23,33
12266,10012266,IT,2019-03-27,0,46,28
12267,10012267,SE,2019-03-08,0,21,35
12268,10012268,SE,2019-03-28,0,18,17
12269,10012269,GB,2019-03-11,3,3,26
12270,10012270,IT,2019-03-29,0,120,30
12271,10012271,IT,2019-03-19,5,6,12
12272,10012272,SE,2019-03-05,0,35,16
12273,10012273,SE,2019-03-17,0,99,33
12274,10012274,GB,2019-03-20,9,6,31
12275,10012275,IT,2019-03-22,0,113,40
12276,10012276,SE,2019-03-30,0,23,21
12277,10012277,GB,2019-03-28,11,79,40
12278,10012278,IT,2019-03-21,0,65,34
12279,10012279,IT,2019-03-26,1,27,24
12280,10012280,GB,2019-03-11,0,40,20
12281,10012281,IT,2019-03-31,0,54,19
12282,10012282,SE,2019-03-14,0,93,31
12283,10012283,FR,2019-03-06,13,112,35
12284,10012284,IT,2019-03-21,0,21,23
12285,10012285,FR,2019-03-05,7,1,6
12286,10012286,GB,2019-03-30,47,8,1
12287,10012287,SE,2019-03-19,0,14,6
12288,10012288,GB,2019-03-06,2,59,37
12289,10012289,IT,2019-03-29,3,28,25
12290,10012290,GB,2019-03-14,0,121,31
12291,10012291,ES,2019-03-14,0,16,13
12292,10012292,GB,2019-03-31,2,3,29
12293,10012293,IT,2019-03-14,4,19,19
12294,10012294,SE,2019-03-08,3,10,4
12295,10012295,GB,2019-04-02,0,56,35
12296,10012296,GB,2019-03-13,0,115,37
12297,10012297,SE,2019-03-10,0,98,39
12298,10012298,IT,2019-04-02,0,20,16
12299,10012299,SE,2019-03-13,0,49,33
12300,10012300,IT,2019-03-15,0,69,17
12301,10012301,GB,2019-03-24,0,203,27
12302,10012302,IT,2019-03-20,0,0,18
12303,10012303,IT,2019-04-02,1,18,19
12304,10012304,GB,2019-03-14,0,9,39
12305,10012305,IT,2019-03-27,0,55,26
12306,10012306,FR,2019-03-09,2,0,3
12307,10012307,SE,2019-03-19,0,23,20
12308,10012308,FR,2019-03-22,0,34,35
12309,10012309,GB,2019-03-24,0,12,18
12310,10012310,IT,2019-03-19,0,0,19
12311,10012311,IT,2019-03-30,3,17,11
12312,10012312,IT,2019-03-11,0,0,21
12313,10012313,IT,2019-03-18,0,292,30
12314,10012314,ES,2019-03-12,3,19,28
12315,10012315,IT,2019-03-17,0,0,27
12316,10012316,SE,2019-03-13,0,90,23
12317,10012317,IT,2019-03-12,0,155,43
12318,10012318,IT,2019-03-08,0,25,15
12319,10012319,IT,2019-03-29,0,37,24
12320,10012320,IT,2019-03-28,0,104,19
12321,10012321,SE,2019-03-28,0,30,18
12322,10012322,ES,2019-03-22,0,28,31
12323,10012323,SE,2019-03-28,59,29,14
12324,10012324,IT,2019-03-31,1,21,19
12325,10012325,SE,2019-03-14,0,61,31
12326,10012326,IT,2019-03-30,0,46,26
12327,10012327,GB,2019-03-28,0,21,32
12328,10012328,ES,2019-03-16,8,37,29
12329,10012329,ES,2019-03-29,0,28,20
12330,10012330,ES,2019-03-24,1,27,15
12331,10012331,ES,2019-03-23,0,0,30
12332,10012332,IT,2019-03-13,1,85,32
12333,10012333,IT,2019-03-23,0,204,24
12334,10012334,SE,2019-03-08,2,1,26
12335,10012335,GB,2019-03-13,168,109,11
12336,10012336,SE,2019-03-13,0,71,27
12337,10012337,SE,2019-03-12,1,16,35
12338,10012338,IT,2019-03-15,0,20,32
12339,10012339,IT,2019-03-25,0,125,35
12340,10012340,IT,2019-03-26,3,31,27
12341,10012341,GB,2019-03-08,2,1,7
12342,10012342,SE,2019-03-10,0,40,29
12343,10012343,ES,2019-03-17,1,41,19
12344,10012344,IT,2019-03-27,2,11,24
12345,10012345,SE,2019-03-10,3,2,15
12346,10012346,IT,2019-03-26,0,91,45
12347,10012347,SE,2019-03-30,6,13,12
12348,10012348,IT,2019-03-24,0,0,15
12349,10012349,SE,2019-03-21,1,21,29
12350,10012350,GB,2019-03-26,1,28,25
12351,10012351,SE,2019-03-18,38,6,26
12352,10012352,IT,2019-03-20,0,50,32
12353,10012353,IT,2019-03-13,2,1,398
12354,10012354,GB,2019-03-14,4,14,21
12355,10012355,IT,2019-03-26,10,40,22
12356,10012356,SE,2019-03-26,0,39,27
12357,10012357,GB,2019-03-20,4,2,20
12358,10012358,GB,2019-03-30,0,24,21
12359,10012359,GB,2019-03-06,0,14,30
12360,10012360,GB,2019-03-07,15,131,32
12361,10012361,GB,2019-03-22,0,45,10
12362,10012362,IT,2019-03-05,7,100,35
12363,10012363,IT,2019-03-19,4,62,43
12364,10012364,IT,2019-03-07,2,5,10
12365,10012365,IT,2019-03-25,3,9,38
12366,10012366,GB,2019-04-02,0,21,15
12367,10012367,GB,2019-03-02,8,5,13
12368,10012368,IT,2019-03-17,0,124,43
12369,10012369,SE,2019-03-27,1,14,25
12370,10012370,GB,2019-03-18,0,48,28
12371,10012371,GB,2019-03-16,0,104,36
12372,10012372,SE,2019-03-16,0,21,36
12373,10012373,IT,2019-03-17,0,48,12
12374,10012374,SE,2019-03-25,2,9,14
12375,10012375,SE,2019-03-22,8,0,22
12376,10012376,SE,2019-03-09,0,27,22
12377,10012377,FR,2019-03-29,9,0,34
12378,10012378,FR,2019-03-20,0,17,16
12379,10012379,ES,2019-04-02,0,0,30
12380,10012380,GB,2019-03-20,12,4,19
12381,10012381,IT,2019-03-29,0,96,6
12382,10012382,GB,2019-03-15,2,0,1
12383,10012383,IT,2019-04-02,2,13,43
12384,10012384,FR,2019-03-12,0,41,21
12385,10012385,IT,2019-03-15,0,21,36
12386,10012386,SE,2019-03-09,0,280,33
12387,10012387,IT,2019-03-18,0,36,16
12388,10012388,GB,2019-03-14,220,84,19
12389,10012389,GB,2019-03-27,0,9,33
12390,10012390,IT,2019-04-02,0,22,22
12391,10012391,IT,2019-03-14,0,57,37
12392,10012392,ES,2019-03-25,0,72,31
12393,10012393,FR,2019-04-01,2,12,40
12394,10012394,SE,2019-03-10,0,79,19
12395,10012395,IT,2019-03-07,0,125,42
12396,10012396,SE,2019-03-20,0,29,26
12397,10012397,IT,2019-03-02,5,9,32
12398,10012398,SE,2019-03-23,0,41,19
12399,10012399,IT,2019-03-24,0,59,43
12400,10012400,GB,2019-03-02,0,71,36
12401,10012401,SE,2019-03-11,2,0,21
12402,10012402,SE,2019-03-30,0,15,27
12403,10012403,IT,2019-03-26,0,55,26
12404,10012404,GB,2019-03-27,0,10,30
12405,10012405,IT,2019-03-18,0,21,25
12406,10012406,GB,2019-03-10,0,69,31
12407,10012407,IT,2019-03-17,0,48,28
12408,10012408,IT,2019-03-27,0,43,21
12409,10012409,SE,2019-03-07,0,17,40
12410,10012410,GB,2019-03-19,0,96,40
12411,10012411,SE,2019-03-20,0,46,39
12412,10012412,ES,2019-03-17,0,0,30
12413,10012413,GB,2019-03-09,0,13,5
12414,10012414,IT,2019-03-13,0,19,37
12415,10012415,GB,2019-03-09,10,1,6
12416,10012416,GB,2019-03-05,0,21,30
12417,10012417,GB,2019-03-26,0,56,33
12418,10012418,IT,2019-03-16,0,104,40
12419,10012419,FR,2019-03-27,0,22,22
12420,10012420,ES,2019-03-16,0,24,17
12421,10012421,SE,2019-03-13,0,22,15
12422,10012422,IT,2019-03-09,4,6,18
12423,10012423,ES,2019-03-02,4,2,8
12424,10012424,GB,2019-04-02,0,11,31
12425,10012425,IT,2019-03-08,1,40,2
12426,10012426,ES,2019-03-28,0,37,33
12427,10012427,GB,2019-03-29,1,36,26
12428,10012428,IT,2019-03-11,0,36,29
12429,10012429,ES,2019-03-08,0,13,12
12430,10012430,SE,2019-03-17,1,89,36
12431,10012431,GB,2019-03-16,2,77,38
12432,10012432,SE,2019-03-12,0,64,21
12433,10012433,IT,2019-03-28,0,114,38
12434,10012434,IT,2019-03-15,2,57,43
12435,10012435,IT,2019-04-01,0,21,12
12436,10012436,ES,2019-03-29,0,10,23
12437,10012437,IT,2019-03-25,0,50,10
12438,10012438,SE,2019-03-30,0,18,20
12439,10012439,FR,2019-03-16,0,29,36
12440,10012440,SE,2019-03-07,0,48,19
12441,10012441,GB,2019-03-17,3,50,35
12442,10012442,GB,2019-03-10,0,13,12
12443,10012443,IT,2019-03-16,0,82,23
12444,10012444,IT,2019-03-19,0,66,44
12445,10012445,ES,2019-03-24,19,36,32
12446,10012446,GB,2019-03-25,16,217,37
12447,10012447,SE,2019-03-12,0,18,37
12448,10012448,IT,2019-04-01,0,81,44
12449,10012449,SE,2019-03-08,0,29,14
12450,10012450,SE,2019-03-06,4,0,3
12451,10012451,IT,2019-03-12,10,112,42
12452,10012452,IT,2019-03-12,0,258,20
12453,10012453,ES,2019-03-23,0,88,36
12454,10012454,ES,2019-03-25,0,0,30
12455,10012455,IT,2019-03-22,0,42,31
12456,10012456,GB,2019-03-07,5,21,34
12457,10012457,GB,2019-03-04,0,46,11
12458,10012458,ES,2019-03-06,0,27,25
12459,10012459,IT,2019-03-27,10,25,13
12460,10012460,SE,2019-03-20,0,139,36
12461,10012461,GB,2019-03-10,0,24,17
12462,10012462,FR,2019-03-31,0,23,19
12463,10012463,SE,2019-03-24,0,98,39
12464,10012464,IT,2019-03-20,0,24,22
12465,10012465,FR,2019-04-01,1,49,24
12466,10012466,IT,2019-03-11,0,187,38
12467,10012467,SE,2019-03-24,0,42,9
12468,10012468,SE,2019-03-30,0,139,36
12469,10012469,GB,2019-03-03,0,15,19
12470,10012470,GB,2019-03-25,0,81,39
12471,10012471,ES,2019-03-18,0,9,21
12472,10012472,ES,2019-03-12,0,9,23
12473,10012473,SE,2019-03-07,0,81,33
12474,10012474,GB,2019-03-14,0,108,26
12475,10012475,GB,2019-03-12,2,11,10
12476,10012476,IT,2019-03-28,0,131,26
12477,10012477,FR,2019-03-30,7,0,14
12478,10012478,IT,2019-03-08,0,50,46
12479,10012479,IT,2019-03-24,2,2,33
12480,10012480,GB,2019-04-01,0,10,15
12481,10012481,SE,2019-03-21,0,72,34
12482,10012482,SE,2019-03-23,0,115,20
12483,10012483,IT,2019-03-04,13,78,19
12484,10012484,GB,2019-03-30,0,11,18
12485,10012485,IT,2019-03-23,0,43,27
12486,10012486,SE,2019-03-24,0,22,4
12487,10012487,SE,2019-03-04,2,0,8
12488,10012488,GB,2019-03-28,38,20,32
12489,10012489,GB,2019-03-26,0,45,27
12490,10012490,IT,2019-03-18,0,142,45
12491,10012491,SE,2019-03-24,0,53,38
12492,10012492,IT,2019-03-11,9,159,35
12493,10012493,IT,2019-03-09,7,2,13
12494,10012494,IT,2019-03-28,0,33,26
12495,10012495,IT,2019-03-20,0,34,21
12496,10012496,SE,2019-03-22,0,15,40
12497,10012497,GB,2019-03-21,2,0,30
12498,10012498,IT,2019-03-05,0,130,29
12499,10012499,ES,2019-03-05,2,19,21
12500,10012500,FR,2019-03-19,6,36,17
12501,10012501,IT,2019-03-04,0,21,46
12502,10012502,IT,2019-03-21,0,41,18
12503,10012503,IT,2019-03-20,7,3,39
12504,10012504,SE,2019-03-20,0,22,16
12505,10012505,IT,2019-03-21,0,129,29
12506,10012506,ES,2019-03-28,0,0,30
12507,10012507,IT,2019-03-28,0,41,14
12508,10012508,GB,2019-03-12,0,19,32
12509,10012509,FR,2019-03-11,6,3,13
12510,10012510,IT,2019-03-28,4,27,41
12511,10012511,IT,2019-03-29,0,26,36
12512,10012512,SE,2019-03-14,0,26,13
12513,10012513,GB,2019-03-29,2,1,11
12514,10012514,ES,2019-03-03,20,82,36
12515,10012515,ES,2019-03-10,0,35,38
12516,10012516,IT,2019-03-25,0,81,7
12517,10012517,ES,2019-03-22,0,35,16
12518,10012518,IT,2019-03-29,0,77,23
12519,10012519,ES,2019-03-19,0,109,27
12520,10012520,GB,2019-03-27,0,9,28
12521,10012521,IT,2019-03-17,0,60,24
12522,10012522,IT,2019-03-27,241,4,9
12523,10012523,GB,2019-03-07,0,2,288
12524,10012524,GB,2019-03-15,0,18,13
12525,10012525,GB,2019-03-27,0,124,31
12526,10012526,SE,2019-03-24,0,85,25
12527,10012527,GB,2019-03-27,0,27,34
12528,10012528,IT,2019-03-26,0,51,14
12529,10012529,GB,2019-03-11,0,333,25
12530,10012530,IT,2019-04-02,0,19,33
12531,10012531,SE,2019-03-02,0,66,37
12532,10012532,IT,2019-03-31,0,37,6
12533,10012533,GB,2019-03-03,17,56,26
12534,10012534,GB,2019-03-28,0,16,12
12535,10012535,IT,2019-03-23,0,116,44
12536,10012536,GB,2019-03-28,0,24,33
12537,10012537,GB,2019-03-24,6,67,29
12538,10012538,ES,2019-03-07,0,136,36
12539,10012539,GB,2019-03-17,0,13,12
12540,10012540,ES,2019-03-23,0,34,28
12541,10012541,IT,2019-03-29,0,73,40
12542,10012542,ES,2019-04-01,3,5,28
12543,10012543,IT,2019-03-26,1,180,27
12544,10012544,IT,2019-03-31,0,44,23
12545,10012545,SE,2019-03-15,0,61,16
12546,10012546,ES,2019-03-05,0,66,36
12547,10012547,IT,2019-04-01,2,2,10
12548,10012548,ES,2019-03-05,0,0,30
12549,10012549,IT,2019-03-22,0,31,41
12550,10012550,IT,2019-03-08,1,1,310
12551,10012551,IT,2019-03-22,8,70,12
12552,10012552,GB,2019-03-21,0,20,19
12553,10012553,IT,2019-03-04,0,85,40
12554,10012554,IT,2019-03-10,9,207,44
12555,10012555,SE,2019-03-07,0,18,13
12556,10012556,SE,2019-03-12,0,21,19
12557,10012557,ES,2019-04-01,5,10,29
12558,10012558,IT,2019-04-02,0,22,18
12559,10012559,SE,2019-03-19,0,114,36
12560,10012560,IT,2019-03-10,6,145,46
12561,10012561,FR,2019-03-30,0,12,35
12562,10012562,ES,2019-03-05,0,3,326
12563,10012563,ES,2019-03-28,0,29,24
12564,10012564,IT,2019-03-02,4,17,36
12565,10012565,SE,2019-03-29,0,20,32
12566,10012566,GB,2019-03-27,0,16,34
12567,10012567,IT,2019-03-08,0,22,19
12568,10012568,GB,2019-03-13,0,44,36
12569,10012569,IT,2019-03-21,0,24,23
12570,10012570,FR,2019-03-19,0,89,32
12571,10012571,GB,2019-03-11,1,63,28
12572,10012572,IT,2019-03-28,0,94,46
12573,10012573,GB,2019-03-08,0,29,31
12574,10012574,IT,2019-03-27,4,59,43
12575,10012575,IT,2019-03-25,0,43,19
12576,10012576,GB,2019-03-05,0,112,35
12577,10012577,IT,2019-03-13,0,0,18
12578,10012578,ES,2019-03-26,2,14,40
12579,10012579,IT,2019-03-28,0,46,44
12580,10012580,IT,2019-03-24,10,22,23
12581,10012581,IT,2019-03-20,0,59,23
12582,10012582,IT,2019-03-09,2,3,23
12583,10012583,IT,2019-03-04,9,113,40
12584,10012584,GB,2019-03-16,9,22,32
12585,10012585,GB,2019-03-22,0,241,19
12586,10012586,IT,2019-03-20,0,60,27
12587,10012587,SE,2019-03-20,3,6,25
12588,10012588,ES,2019-03-20,0,0,30
12589,10012589,FR,2019-03-20,0,29,22
12590,10012590,FR,2019-03-13,9,0,6
12591,10012591,SE,2019-03-08,0,67,31
12592,10012592,FR,2019-03-16,0,27,25
12593,10012593,SE,2019-03-29,0,27,32
12594,10012594,IT,2019-03-24,0,87,32
12595,10012595,IT,2019-03-16,17,16,22
12596,10012596,ES,2019-03-18,0,40,22
12597,10012597,IT,2019-03-20,0,69,33
12598,10012598,IT,2019-03-16,1,55,40
12599,10012599,SE,2019-03-20,11,0,5
12600,10012600,SE,2019-03-25,0,37,30
12601,10012601,SE,2019-03-19,3,0,6
12602,10012602,IT,2019-03-08,0,258,45
12603,10012603,GB,2019-03-10,0,18,4
12604,10012604,IT,2019-04-01,14,9,14
12605,10012605,IT,2019-03-30,0,84,30
12606,10012606,IT,2019-03-29,0,34,32
12607,10012607,IT,2019-03-18,0,62,21
12608,10012608,SE,2019-03-19,5,1,15
12609,10012609,ES,2019-03-14,0,93,31
12610,10012610,ES,2019-03-14,0,32,18
12611,10012611,SE,2019-03-12,0,23,25
12612,10012612,SE,2019-03-21,0,14,18
12613,10012613,IT,2019-03-19,0,30,14
12614,10012614,GB,2019-03-16,0,35,29
12615,10012615,GB,2019-03-22,0,60,28
12616,10012616,IT,2019-04-02,20,19,16
12617,10012617,IT,2019-03-28,0,108,28
12618,10012618,IT,2019-03-31,18,22,34
12619,10012619,GB,2019-03-28,0,22,14
12620,10012620,ES,2019-04-02,1,8,31
12621,10012621,IT,2019-03-17,3,14,41
12622,10012622,SE,2019-03-29,2,3,290
12623,10012623,IT,2019-03-29,0,159,44
12624,10012624,IT,2019-03-23,0,24,36
12625,10012625,IT,2019-03-18,1,37,41
12626,10012626,SE,2019-03-02,0,16,36
12627,10012627,GB,2019-03-19,0,13,2
12628,10012628,GB,2019-03-12,0,15,19
12629,10012629,GB,2019-03-25,0,9,20
12630,10012630,GB,2019-03-09,3,2,13
12631,10012631,ES,2019-03-02,0,0,30
12632,10012632,IT,2019-03-21,0,108,38
12633,10012633,FR,2019-03-26,0,63,40
12634,10012634,GB,2019-03-11,3,14,35
12635,10012635,ES,2019-04-02,0,9,9
12636,10012636,IT,2019-03-26,0,19,20
12637,10012637,GB,2019-03-20,3,47,25
12638,10012638,IT,2019-03-20,14,115,45
12639,10012639,IT,2019-03-16,0,669,25
12640,10012640,ES,2019-03-12,0,0,30
12641,10012641,IT,2019-03-19,0,0,24
12642,10012642,FR,2019-03-15,0,20,38
12643,10012643,IT,2019-03-30,3,10,37
12644,10012644,SE,2019-03-11,0,65,8
12645,10012645,GB,2019-03-18,2,15,11
12646,10012646,GB,2019-03-19,0,49,11
12647,10012647,ES,2019-03-31,0,8,27
12648,10012648,IT,2019-03-15,0,69,22
12649,10012649,GB,2019-03-05,0,9,11
12650,10012650,IT,2019-03-10,0,61,37
12651,10012651,IT,2019-03-26,3,8,11
12652,10012652,IT,2019-03-28,0,44,39
12653,10012653,IT,2019-03-13,0,39,18
12654,10012654,GB,2019-03-08,4,118,22
12655,10012655,IT,2019-04-01,2,14,21
12656,10012656,FR,2019-03-29,18,108,16
12657,10012657,IT,2019-03-26,5,70,35
12658,10012658,SE,2019-03-29,0,47,10
12659,10012659,SE,2019-03-27,1,20,28
12660,10012660,IT,2019-03-30,0,22,18
12661,10012661,SE,2019-03-27,13,13,20
12662,10012662,GB,2019-03-10,0,13,23
12663,10012663,IT,2019-04-02,0,38,33
12664,10012664,IT,2019-03-19,0,85,20
12665,10012665,GB,2019-03-30,3,27,39
12666,10012666,IT,2019-03-09,0,89,37
12667,10012667,SE,2019-03-26,0,24,19
12668,10012668,GB,2019-03-08,28,9,39
12669,10012669,SE,2019-03-18,0,20,28
12670,10012670,IT,2019-04-01,0,29,28
12671,10012671,IT,2019-03-11,0,146,45
12672,10012672,IT,2019-03-10,2,1,26
12673,10012673,ES,2019-03-16,0,0,30
12674,10012674,SE,2019-03-15,0,92,33
12675,10012675,IT,2019-03-12,0,143,33
12676,10012676,FR,2019-03-26,2,3,38
12677,10012677,SE,2019-03-23,0,17,24
12678,10012678,IT,2019-03-19,7,15,41
12679,10012679,IT,2019-03-09,0,36,18
12680,10012680,IT,2019-03-31,6,2,39
12681,10012681,FR,2019-03-18,0,54,40
12682,10012682,SE,2019-03-20,0,64,33
12683,10012683,GB,2019-03-15,0,55,28
12684,10012684,IT,2019-03-22,0,205,43
12685,10012685,IT,2019-03-30,0,54,20
12686,10012686,IT,2019-03-23,5,18,44
12687,10012687,ES,2019-03-18,3,10,30
12688,10012688,IT,2019-03-14,18,57,45
12689,10012689,SE,2019-03-29,0,50,38
12690,10012690,ES,2019-04-02,10,52,28
12691,10012691,SE,2019-03-15,0,35,25
12692,10012692,SE,2019-03-23,0,32,27
12693,10012693,SE,2019-03-09,19,5,8
12694,10012694,IT,2019-03-21,0,257,33
12695,10012695,IT,2019-03-12,8,10,36
12696,10012696,SE,2019-03-21,0,14,26
12697,10012697,GB,2019-03-17,0,9,17
12698,10012698,SE,2019-03-28,0,18,35
12699,10012699,IT,2019-03-26,0,49,44
12700,10012700,IT,2019-03-29,8,32,39
12701,10012701,IT,2019-03-14,0,32,19
12702,10012702,GB,2019-03-04,3,5,17
12703,10012703,GB,2019-04-02,0,32,31
12704,10012704,GB,2019-03-28,0,85,15
12705,10012705,IT,2019-03-27,2,102,44
12706,10012706,GB,2019-03-27,7,11,24
12707,10012707,SE,2019-03-13,0,30,8
12708,10012708,ES,2019-03-04,0,0,30
12709,10012709,GB,2019-03-24,0,77,20
12710,10012710,ES,2019-03-29,0,18,24
12711,10012711,IT,2019-03-20,0,34,24
12712,10012712,GB,2019-03-27,0,89,34
12713,10012713,GB,2019-03-16,0,16,28
12714,10012714,ES,2019-03-13,0,50,29
12715,10012715,IT,2019-03-15,3,57,13
12716,10012716,GB,2019-03-08,2,4,20
12717,10012717,GB,2019-03-30,0,10,35
12718,10012718,FR,2019-03-25,0,48,11
12719,10012719,FR,2019-03-13,0,18,32
12720,10012720,GB,2019-03-20,0,14,15
12721,10012721,SE,2019-03-21,2,0,4
12722,10012722,SE,2019-03-14,0,189,34
12723,10012723,IT,2019-03-08,0,64,23
12724,10012724,FR,2019-03-23,0,56,22
12725,10012725,GB,2019-03-20,0,3,323
12726,10012726,IT,2019-03-11,16,226,44
12727,10012727,GB,2019-03-18,0,25,16
12728,10012728,ES,2019-03-03,14,12,14
12729,10012729,IT,2019-03-26,0,26,36
12730,10012730,GB,2019-03-15,0,11,29
12731,10012731,GB,2019-03-29,0,11,24
12732,10012732,IT,2019-03-20,0,143,32
12733,10012733,IT,2019-03-08,3,32,42
12734,10012734,IT,2019-03-03,0,58,30
12735,10012735,ES,2019-03-10,0,0,30
12736,10012736,IT,2019-03-19,2,53,23
12737,10012737,IT,2019-03-19,0,19,22
